Итерация,Значение
1810,85703.8
1811,82271.82
1812,86555.69
1813,85580.57
1814,85760.125
1815,88214.45
1816,88608.26
1817,87018.64
1818,90551.195
1819,79132.17
1820,88079.195
1821,86049.51
1822,79753.49
1823,84640.73
1824,86035.12
1825,89528.59
1826,82760.37
1827,87979.3
1828,80618.76
1829,84329.086
1830,94878.4
1831,82166.67
1832,87429.91
1833,87122.84
1834,88849.77
1835,80796.77
1836,78952.44
1837,84483.05
1838,83737.516
1839,85466.34
1840,82286.46
1841,85897.055
1842,83167.375
1843,88550.57
1844,85141.555
1845,84591.46
1846,83295.63
1847,90922.08
1848,82005.64
1849,88496.555
1850,85584.88
1851,86367.45
1852,82319.305
1853,84505.98
1854,85153.484
1855,80920.62
1856,80794.45
1857,86001.02
1858,86824.94
1859,93431.18
1860,84183.4
1861,86833.695
1862,83397.26
1863,84218.95
1864,83615.164
1865,92225.445
1866,87732.91
1867,86790.16
1868,88820.04
1869,86544.81
1870,92559.73
