Итерация,Значение
1735,14808.86
1736,12277.823
1737,14627.995
1738,12511.884
1739,14609.172
1740,15173.243
1741,14713.402
1742,13977.187
1743,17220.102
1744,11888.353
1745,15937.616
1746,12259.723
1747,15598.452
1748,13194.231
1749,11286.676
1750,12209.996
1751,11388.026
1752,14046.698
1753,15186.792
1754,11879.751
1755,15452.58
1756,15976.762
1757,13969.552
1758,15519.324
1759,14509.439
1760,14406.194
1761,11906.606
1762,15581.294
1763,15596.262
1764,13040.431
1765,15266.438
1766,14246.817
1767,18289.062
1768,14136.917
1769,17948.27
1770,15163.11
1771,16400.963
1772,12582.581
1773,8529.439
1774,11579.34
1775,15527.334
1776,13063.922
1777,14547.711
1778,12520.282
1779,11766.384
1780,13146.922
1781,13897.932
1782,15742.82
1783,13833.353
1784,15685.081
1785,11666.304
